Date;InvoiceNo;CustomerNo;SalesPerson;ProductNo;UnitPrice;Quantity;Amount
06/10/2003;24217;10685;17;53;6,00;44;264,00
21/08/2003;24218;10918;20;10;49,30;42;2070,60
15/10/2003;24219;10899;15;18;21,05;21;442,05
22/10/2003;24220;10601;14;22;21,05;44;926,20
04/11/2003;24221;10495;16;70;19,00;44;836,00
25/06/2003;24222;10005;20;73;49,30;50;2465,00
21/06/2003;24223;10335;12;46;15,50;40;620,00
16/05/2003;24224;10454;18;1;14,00;31;434,00
27/12/2003;24225;10702;2;43;15,00;16;240,00
05/12/2003;24226;10327;21;58;24,00;43;1032,00
01/05/2003;24227;10787;14;6;15,50;43;666,50
06/09/2003;24228;10090;4;9;25,89;37;957,93
16/12/2003;24229;10069;20;73;49,30;14;690,20
19/03/2003;24230;10659;15;56;30,00;15;450,00
06/05/2003;24231;10746;15;75;13,25;40;530,00
15/07/2003;24232;10600;8;15;123,79;13;1609,27
22/11/2003;24233;10628;23;47;7,00;49;343,00
21/12/2003;24234;10963;22;24;23,25;35;813,75
19/09/2003;24235;10136;25;61;31,00;19;589,00
18/03/2003;24236;10773;10;29;43,90;22;965,80
22/06/2003;24237;10325;24;36;17,45;49;855,05
26/08/2003;24238;10468;5;61;31,00;22;682,00
27/08/2003;24239;10082;5;31;21,05;12;252,60
20/09/2003;24240;10800;19;41;9,20;47;432,40
04/01/2003;24241;10905;7;16;19,00;27;513,00
09/04/2003;24242;10999;11;14;263,50;40;10540,00
13/10/2003;24243;10924;3;51;14,00;18;252,00
24/12/2003;24244;10220;5;57;19,00;17;323,00
10/08/2003;24245;10058;17;72;7,75;13;100,75
13/06/2003;24246;10553;5;19;30,00;49;1470,00
09/12/2003;24247;10483;23;6;15,50;44;682,00
13/10/2003;24248;10132;19;74;24,00;40;960,00
26/12/2003;24249;10803;11;3;43,90;2;87,80
03/12/2003;24250;10126;24;63;38,00;25;950,00
19/07/2003;24251;10580;1;70;19,00;5;95,00
27/03/2003;24252;10640;16;2;43,90;51;2238,90
16/11/2003;24253;10138;5;29;43,90;3;131,70
01/08/2003;24254;10797;14;34;2,50;37;92,50
22/10/2003;24255;10794;13;30;36,00;36;1296,00
21/06/2003;24256;10562;10;63;38,00;20;760,00
05/10/2003;24257;10920;16;48;14,00;17;238,00
04/07/2003;24258;10050;9;11;15,00;37;555,00
19/04/2003;24259;10487;9;18;21,05;19;399,95
08/09/2003;24260;10382;12;55;9,00;31;279,00
26/05/2003;24261;10015;20;71;53,00;15;795,00
19/01/2003;24262;10353;24;40;32,80;16;524,80
06/09/2003;24263;10063;12;33;18,00;22;396,00
12/05/2003;24264;10450;18;24;23,25;9;209,25
06/10/2003;24265;10682;8;62;18,00;33;594,00
20/02/2003;24266;10991;17;8;9,20;21;193,20
10/11/2003;24267;10483;15;19;30,00;48;1440,00
14/05/2003;24268;10438;15;29;43,90;24;1053,60
01/07/2003;24269;10217;8;22;21,05;27;568,35
26/12/2003;24270;10137;6;69;9,50;31;294,50
30/09/2003;24271;10038;14;38;7,45;48;357,60
03/07/2003;24272;10042;3;4;34,80;48;1670,40
27/08/2003;24273;10844;22;21;12,50;49;612,50
30/01/2003;24274;10186;10;15;123,79;51;6313,29
09/06/2003;24275;10357;20;4;34,80;49;1705,20
12/04/2003;24276;10938;13;21;12,50;28;350,00
01/01/2003;24277;10851;17;17;12,75;21;267,75
15/07/2003;24278;10330;4;56;30,00;13;390,00
02/03/2003;24279;10675;3;46;15,50;41;635,50
25/08/2003;24280;10980;21;41;9,20;22;202,40
27/03/2003;24281;10988;24;1;14,00;34;476,00
19/11/2003;24282;10388;1;69;9,50;48;456,00
03/01/2003;24283;10351;21;52;24,00;29;696,00
05/05/2003;24284;10655;23;60;263,50;47;12384,50
09/08/2003;24285;10100;11;8;9,20;5;46,00
03/08/2003;24286;10881;17;34;2,50;7;17,50
15/07/2003;24287;10630;20;71;53,00;44;2332,00
24/08/2003;24288;10791;14;50;10,00;38;380,00
30/09/2003;24289;10024;25;67;9,50;46;437,00
05/04/2003;24290;10365;17;15;123,79;11;1361,69
27/04/2003;24291;10661;4;47;7,00;18;126,00
22/10/2003;24292;10502;2;70;19,00;19;361,00
29/12/2003;24293;10726;4;27;19,00;44;836,00
09/03/2003;24294;10003;14;18;21,05;47;989,35
05/07/2003;24295;10763;22;30;36,00;29;1044,00
15/11/2003;24296;10397;21;13;19,00;44;836,00
08/03/2003;24297;10692;22;1;14,00;10;140,00
10/06/2003;24298;10400;7;10;49,30;40;1972,00
16/09/2003;24299;10937;2;24;23,25;43;999,75
25/02/2003;24300;10032;11;64;9,00;38;342,00
12/01/2003;24301;10570;24;76;9,50;31;294,50
07/07/2003;24302;10675;18;45;12,50;28;350,00
30/06/2003;24303;10636;23;8;9,20;33;303,60
12/02/2003;24304;10609;17;22;21,05;12;252,60
24/06/2003;24305;10059;6;32;12,00;43;516,00
27/06/2003;24306;10793;11;17;12,75;9;114,75
11/01/2003;24307;10780;11;52;24,00;3;72,00
05/11/2003;24308;10938;3;28;18,00;30;540,00
01/12/2003;24309;10050;4;7;15,50;12;186,00
25/06/2003;24310;10142;24;54;24,00;37;888,00
24/02/2003;24311;10017;3;68;12,50;27;337,50
10/09/2003;24312;10629;21;3;43,90;3;131,70
21/12/2003;24313;10019;25;30;36,00;29;1044,00
05/11/2003;24314;10359;20;1;14,00;44;616,00
31/08/2003;24315;10245;25;42;7,00;46;322,00
13/01/2003;24316;10554;8;33;18,00;29;522,00
28/12/2003;24317;10663;15;27;19,00;14;266,00
13/02/2003;24318;10413;8;7;15,50;20;310,00
03/10/2003;24319;10373;22;56;30,00;39;1170,00
20/04/2003;24320;10548;15;69;9,50;3;28,50
12/12/2003;24321;10795;25;8;9,20;41;377,20
28/03/2003;24322;10928;9;46;15,50;48;744,00
02/10/2003;24323;10341;23;18;21,05;41;863,05
12/11/2003;24324;10357;22;47;7,00;48;336,00
01/10/2003;24325;10483;2;38;7,45;15;111,75
27/03/2003;24326;10765;14;1;14,00;15;210,00
09/09/2003;24327;10378;9;29;43,90;37;1624,30
10/10/2003;24328;10849;2;14;263,50;40;10540,00
02/10/2003;24329;10440;9;77;9,65;20;193,00
07/03/2003;24330;10847;8;2;43,90;22;965,80
17/07/2003;24331;10529;11;77;9,65;7;67,55
24/06/2003;24332;10462;21;50;10,00;11;110,00
06/12/2003;24333;10664;5;66;14,00;24;336,00
25/05/2003;24334;10239;19;77;9,65;21;202,65
06/07/2003;24335;10408;22;58;24,00;45;1080,00
05/05/2003;24336;10907;20;50;10,00;9;90,00
07/02/2003;24337;10331;2;32;12,00;49;588,00
19/07/2003;24338;10477;6;69;9,50;46;437,00
04/11/2003;24339;10223;3;43;15,00;33;495,00
03/07/2003;24340;10125;22;70;19,00;21;399,00
19/02/2003;24341;10936;10;64;9,00;3;27,00
13/06/2003;24342;10143;18;25;36,00;26;936,00
28/05/2003;24343;10039;11;35;38,00;26;988,00
21/07/2003;24344;10485;4;70;19,00;5;95,00
24/12/2003;24345;10678;9;73;49,30;26;1281,80
04/12/2003;24346;10696;20;65;55,00;47;2585,00
02/02/2003;24347;10292;14;43;15,00;7;105,00
22/03/2003;24348;10243;18;68;12,50;41;512,50
25/01/2003;24349;10108;23;32;12,00;44;528,00
27/12/2003;24350;10548;14;43;15,00;31;465,00
18/04/2003;24351;10555;7;27;19,00;49;931,00
11/04/2003;24352;10238;23;75;13,25;38;503,50
27/09/2003;24353;10015;10;6;15,50;41;635,50
15/08/2003;24354;10396;4;75;13,25;31;410,75
15/09/2003;24355;10556;20;11;15,00;40;600,00
12/05/2003;24356;10853;20;56;30,00;12;360,00
10/11/2003;24357;10568;23;50;10,00;41;410,00
22/11/2003;24358;10794;3;2;43,90;27;1185,30
28/12/2003;24359;10441;10;72;7,75;22;170,50
14/01/2003;24360;10212;20;59;55,00;15;825,00
18/10/2003;24361;10706;14;44;53,00;1;53,00
01/06/2003;24362;10987;12;34;2,50;3;7,50
24/04/2003;24363;10289;19;28;18,00;40;720,00
04/02/2003;24364;10635;18;57;19,00;36;684,00
20/11/2003;24365;10781;6;14;263,50;19;5006,50
16/10/2003;24366;10985;12;24;23,25;16;372,00
02/02/2003;24367;10883;22;74;24,00;10;240,00
11/08/2003;24368;10342;23;43;15,00;11;165,00
07/03/2003;24369;10443;5;5;12,50;4;50,00
12/01/2003;24370;10893;11;69;9,50;45;427,50
13/01/2003;24371;10719;22;57;19,00;39;741,00
19/04/2003;24372;10406;17;63;38,00;45;1710,00
08/08/2003;24373;10790;17;55;9,00;6;54,00
08/02/2003;24374;10490;15;59;55,00;39;2145,00
22/05/2003;24375;10274;15;67;9,50;16;152,00
27/05/2003;24376;10955;4;42;7,00;47;329,00
14/01/2003;24377;10747;21;36;17,45;14;244,30
19/04/2003;24378;10054;19;2;43,90;38;1668,20
18/06/2003;24379;10524;15;59;55,00;13;715,00
22/10/2003;24380;10626;1;5;12,50;28;350,00
13/03/2003;24381;10717;19;44;53,00;9;477,00
12/12/2003;24382;10444;15;77;9,65;50;482,50
21/05/2003;24383;10707;14;23;32,00;50;1600,00
09/05/2003;24384;10269;23;23;32,00;12;384,00
24/11/2003;24385;10464;24;45;12,50;36;450,00
22/02/2003;24386;10425;16;1;14,00;42;588,00
19/02/2003;24387;10339;17;27;19,00;16;304,00
29/08/2003;24388;10896;19;13;19,00;7;133,00
07/11/2003;24389;10261;24;7;15,50;38;589,00
20/10/2003;24390;10248;9;33;18,00;43;774,00
15/10/2003;24391;10481;14;45;12,50;11;137,50
27/01/2003;24392;10891;12;23;32,00;41;1312,00
06/03/2003;24393;10273;7;38;7,45;44;327,80
15/12/2003;24394;10477;10;4;34,80;14;487,20
17/01/2003;24395;10251;25;31;21,05;45;947,25
18/05/2003;24396;10456;25;76;9,50;10;95,00
07/11/2003;24397;10201;10;18;21,05;32;673,60
11/07/2003;24398;10069;3;52;24,00;23;552,00
31/12/2003;24399;10594;13;22;21,05;4;84,20
11/12/2003;24400;10320;11;31;21,05;38;799,90
04/08/2003;24401;10176;10;10;49,30;49;2415,70
04/04/2003;24402;10698;17;67;9,50;38;361,00
21/02/2003;24403;10297;18;19;30,00;22;660,00
15/08/2003;24404;10687;13;1;14,00;48;672,00
15/09/2003;24405;10893;7;3;43,90;37;1624,30
21/01/2003;24406;10339;20;12;46,00;34;1564,00
19/08/2003;24407;10252;3;49;21,05;23;484,15
22/09/2003;24408;10445;8;26;123,79;50;6189,50
12/04/2003;24409;10006;5;57;19,00;33;627,00
27/01/2003;24410;10090;7;17;12,75;2;25,50
26/10/2003;24411;10972;2;13;19,00;17;323,00
09/12/2003;24412;10612;5;67;9,50;37;351,50
29/08/2003;24413;10770;9;7;15,50;23;356,50
23/02/2003;24414;10255;15;44;53,00;34;1802,00
30/12/2003;24415;10360;5;9;25,89;19;491,91
19/03/2003;24416;10046;1;21;12,50;46;575,00
18/03/2003;24417;10925;12;32;12,00;16;192,00
17/06/2003;24418;10670;14;26;123,79;14;1733,06
06/06/2003;24419;10721;18;70;19,00;21;399,00
18/01/2003;24420;10393;16;64;9,00;29;261,00
22/07/2003;24421;10844;11;8;9,20;18;165,60
13/02/2003;24422;10282;13;28;18,00;19;342,00
08/11/2003;24423;10030;9;66;14,00;30;420,00
14/04/2003;24424;10293;11;16;19,00;38;722,00
10/08/2003;24425;10920;6;43;15,00;36;540,00
24/12/2003;24426;10974;18;38;7,45;38;283,10
10/12/2003;24427;10443;6;13;19,00;23;437,00
10/04/2003;24428;10832;13;25;36,00;28;1008,00
21/08/2003;24429;10207;25;24;23,25;27;627,75
25/09/2003;24430;10647;20;18;21,05;48;1010,40
09/10/2003;24431;10072;8;18;21,05;4;84,20
10/11/2003;24432;10247;18;45;12,50;9;112,50
28/07/2003;24433;10310;11;31;21,05;22;463,10
20/03/2003;24434;10548;15;37;13,25;10;132,50
17/08/2003;24435;10991;17;8;9,20;36;331,20
20/01/2003;24436;10875;5;29;43,90;24;1053,60
25/09/2003;24437;10526;12;5;12,50;8;100,00
01/05/2003;24438;10846;11;52;24,00;18;432,00
31/08/2003;24439;10505;14;23;32,00;24;768,00
12/04/2003;24440;10360;24;55;9,00;34;306,00
06/04/2003;24441;10238;6;41;9,20;20;184,00
04/06/2003;24442;10460;2;7;15,50;20;310,00
03/09/2003;24443;10668;2;62;18,00;19;342,00
19/10/2003;24444;10106;2;16;19,00;13;247,00
28/09/2003;24445;10548;25;22;21,05;51;1073,55
10/01/2003;24446;10139;18;33;18,00;41;738,00
26/08/2003;24447;10046;19;26;123,79;32;3961,28
11/08/2003;24448;10975;17;22;21,05;10;210,50
15/06/2003;24449;10177;18;26;123,79;17;2104,43
25/03/2003;24450;10789;12;49;21,05;30;631,50
13/08/2003;24451;10734;22;64;9,00;6;54,00
31/12/2003;24452;10249;9;49;21,05;21;442,05
23/02/2003;24453;10598;17;74;24,00;46;1104,00
01/01/2003;24454;10052;17;77;9,65;14;135,10
26/12/2003;24455;10619;8;22;21,05;7;147,35
28/01/2003;24456;10824;4;69;9,50;27;256,50
14/08/2003;24457;10431;7;41;9,20;17;156,40
30/09/2003;24458;10132;3;34;2,50;8;20,00
16/07/2003;24459;10899;13;54;24,00;25;600,00
22/04/2003;24460;10670;6;49;21,05;35;736,75
07/05/2003;24461;10079;7;52;24,00;16;384,00
08/05/2003;24462;10876;16;13;19,00;50;950,00
09/11/2003;24463;10848;19;27;19,00;37;703,00
30/12/2003;24464;10530;6;41;9,20;45;414,00
15/03/2003;24465;10626;2;52;24,00;13;312,00
16/06/2003;24466;10100;23;29;43,90;42;1843,80
07/11/2003;24467;10830;20;27;19,00;30;570,00
07/02/2003;24468;10876;17;64;9,00;20;180,00
17/12/2003;24469;10971;14;6;15,50;35;542,50
08/11/2003;24470;10169;17;36;17,45;50;872,50
01/07/2003;24471;10563;11;30;36,00;45;1620,00
31/05/2003;24472;10108;15;5;12,50;19;237,50
27/04/2003;24473;10222;18;49;21,05;17;357,85
07/08/2003;24474;10821;20;22;21,05;25;526,25
08/06/2003;24475;10642;16;56;30,00;22;660,00
01/07/2003;24476;10014;16;76;9,50;50;475,00
20/09/2003;24477;10334;24;31;21,05;6;126,30
28/11/2003;24478;10252;2;55;9,00;28;252,00
21/11/2003;24479;10295;19;37;13,25;16;212,00
01/03/2003;24480;10463;5;59;55,00;24;1320,00
31/05/2003;24481;10004;12;11;15,00;31;465,00
02/08/2003;24482;10438;2;42;7,00;24;168,00
25/09/2003;24483;10407;5;13;19,00;23;437,00
06/03/2003;24484;10370;21;36;17,45;31;540,95
08/01/2003;24485;10805;23;74;24,00;37;888,00
08/09/2003;24486;10715;26;37;13,25;35;463,75
14/06/2003;24487;10780;25;32;12,00;17;204,00
11/09/2003;24488;10890;25;59;55,00;27;1485,00
10/02/2003;24489;10585;4;16;19,00;25;475,00
28/11/2003;24490;10609;7;42;7,00;6;42,00
05/12/2003;24491;10649;20;1;14,00;3;42,00
12/03/2003;24492;10875;2;65;55,00;26;1430,00
06/01/2003;24493;10099;12;48;14,00;15;210,00
08/03/2003;24494;10912;21;47;7,00;37;259,00
19/07/2003;24495;10454;11;13;19,00;28;532,00
12/07/2003;24496;10575;10;49;21,05;17;357,85
12/08/2003;24497;10907;4;54;24,00;9;216,00
19/08/2003;24498;10010;7;17;12,75;17;216,75
13/11/2003;24499;10846;3;2;43,90;7;307,30
15/11/2003;24500;10596;21;22;21,05;30;631,50
09/03/2003;24501;10510;20;29;43,90;30;1317,00
01/03/2003;24502;10462;17;53;6,00;37;222,00
23/03/2003;24503;10959;7;33;18,00;13;234,00
08/04/2003;24504;10095;13;62;18,00;26;468,00
22/05/2003;24505;10741;10;64;9,00;10;90,00
07/02/2003;24506;10829;26;35;38,00;50;1900,00
31/01/2003;24507;10926;18;72;7,75;26;201,50
04/05/2003;24508;10242;18;8;9,20;44;404,80
17/11/2003;24509;10409;13;57;19,00;2;38,00
10/12/2003;24510;10750;22;47;7,00;3;21,00
27/03/2003;24511;10640;19;7;15,50;47;728,50
28/01/2003;24512;10917;26;8;9,20;8;73,60
13/11/2003;24513;10185;14;46;15,50;46;713,00
29/09/2003;24514;10272;1;56;30,00;27;810,00
22/10/2003;24515;10773;19;72;7,75;23;178,25
21/03/2003;24516;10664;23;20;14,00;3;42,00
21/02/2003;24517;10745;12;28;18,00;3;54,00
02/01/2003;24518;10428;18;76;9,50;40;380,00
14/07/2003;24519;10043;22;58;24,00;37;888,00
13/01/2003;24520;10898;10;18;21,05;8;168,40
14/12/2003;24521;10164;16;28;18,00;51;918,00
14/02/2003;24522;10061;20;36;17,45;17;296,65
04/10/2003;24523;10725;5;11;15,00;9;135,00
07/08/2003;24524;10353;22;66;14,00;47;658,00
23/08/2003;24525;10548;25;33;18,00;37;666,00
16/11/2003;24526;10911;13;56;30,00;16;480,00
10/09/2003;24527;10420;22;16;19,00;5;95,00
28/12/2003;24528;10789;14;24;23,25;44;1023,00
22/07/2003;24529;10933;11;22;21,05;2;42,10
27/05/2003;24530;10933;7;50;10,00;18;180,00
09/06/2003;24531;10070;16;11;15,00;19;285,00
26/01/2003;24532;10940;15;49;21,05;50;1052,50
24/02/2003;24533;10422;12;17;12,75;9;114,75
05/12/2003;24534;10882;14;39;10,00;37;370,00
25/10/2003;24535;10223;16;73;49,30;5;246,50
11/12/2003;24536;10726;5;27;19,00;25;475,00
31/05/2003;24537;10576;3;69;9,50;40;380,00
11/11/2003;24538;10139;13;21;12,50;29;362,50
09/05/2003;24539;10551;11;38;7,45;34;253,30
06/07/2003;24540;10697;6;36;17,45;40;698,00
07/01/2003;24541;10053;25;45;12,50;3;37,50
07/10/2003;24542;10789;7;19;30,00;25;750,00
23/03/2003;24543;10610;6;54;24,00;2;48,00
22/06/2003;24544;10741;15;55;9,00;33;297,00
08/06/2003;24545;10501;18;39;10,00;50;500,00
21/10/2003;24546;10949;26;64;9,00;22;198,00
14/11/2003;24547;10863;13;13;19,00;8;152,00
18/04/2003;24548;10037;15;69;9,50;32;304,00
02/08/2003;24549;10701;15;36;17,45;10;174,50
08/08/2003;24550;10345;22;50;10,00;37;370,00
10/07/2003;24551;10941;14;65;55,00;45;2475,00
01/04/2003;24552;10254;19;53;6,00;42;252,00
31/12/2003;24553;10949;13;60;263,50;33;8695,50
18/01/2003;24554;10145;9;65;55,00;22;1210,00
23/04/2003;24555;10157;18;9;25,89;44;1139,16
29/12/2003;24556;10012;16;43;15,00;43;645,00
22/06/2003;24557;10707;25;29;43,90;47;2063,30
08/11/2003;24558;10029;22;52;24,00;45;1080,00
27/11/2003;24559;10278;14;1;14,00;45;630,00
29/07/2003;24560;10576;3;74;24,00;47;1128,00
11/03/2003;24561;10486;17;16;19,00;28;532,00
06/02/2003;24562;10526;16;27;19,00;29;551,00
01/01/2003;24563;10533;10;57;19,00;16;304,00
01/02/2003;24564;10817;22;60;263,50;24;6324,00
09/03/2003;24565;10990;22;69;9,50;35;332,50
29/10/2003;24566;10586;14;5;12,50;8;100,00
28/04/2003;24567;10887;25;38;7,45;47;350,15
24/08/2003;24568;10409;1;6;15,50;37;573,50
03/06/2003;24569;10507;16;47;7,00;46;322,00
04/06/2003;24570;10409;21;30;36,00;43;1548,00
31/05/2003;24571;10548;19;31;21,05;46;968,30
06/10/2003;24572;10286;4;77;9,65;35;337,75
11/09/2003;24573;10547;16;16;19,00;25;475,00
16/04/2003;24574;10526;10;61;31,00;51;1581,00
21/05/2003;24575;10738;20;64;9,00;7;63,00
08/07/2003;24576;10344;7;77;9,65;19;183,35
21/05/2003;24577;10735;19;48;14,00;34;476,00
12/10/2003;24578;10123;17;40;32,80;43;1410,40
14/12/2003;24579;10709;13;69;9,50;30;285,00
24/07/2003;24580;10394;18;22;21,05;14;294,70
10/04/2003;24581;10952;16;42;7,00;21;147,00
22/04/2003;24582;10624;18;49;21,05;33;694,65
09/05/2003;24583;10004;13;17;12,75;15;191,25
13/03/2003;24584;10365;11;43;15,00;48;720,00
09/03/2003;24585;10722;15;18;21,05;10;210,50
05/03/2003;24586;10515;16;27;19,00;4;76,00
30/06/2003;24587;10977;10;75;13,25;10;132,50
04/05/2003;24588;10757;4;68;12,50;9;112,50
03/08/2003;24589;10858;21;57;19,00;8;152,00
13/12/2003;24590;10423;2;47;7,00;31;217,00
24/06/2003;24591;10559;2;8;9,20;23;211,60
02/03/2003;24592;10345;13;76;9,50;46;437,00
30/07/2003;24593;10347;17;18;21,05;29;610,45
05/04/2003;24594;10446;24;73;49,30;31;1528,30
11/09/2003;24595;10268;11;66;14,00;51;714,00
30/07/2003;24596;10131;15;50;10,00;50;500,00
07/10/2003;24597;10495;8;53;6,00;22;132,00
23/07/2003;24598;10730;19;40;32,80;8;262,40
04/11/2003;24599;10482;24;45;12,50;15;187,50
05/03/2003;24600;10548;12;32;12,00;30;360,00
17/06/2003;24601;10317;18;58;24,00;16;384,00
05/10/2003;24602;10294;18;34;2,50;26;65,00
25/04/2003;24603;10949;19;55;9,00;16;144,00
03/11/2003;24604;10913;8;45;12,50;22;275,00
28/03/2003;24605;10174;18;68;12,50;29;362,50
28/03/2003;24606;10116;10;31;21,05;38;799,90
04/02/2003;24607;10555;22;1;14,00;39;546,00
11/11/2003;24608;10130;13;28;18,00;37;666,00
01/05/2003;24609;10668;10;58;24,00;36;864,00
24/10/2003;24610;10452;15;35;38,00;21;798,00
02/02/2003;24611;10340;21;11;15,00;40;600,00
12/02/2003;24612;10642;6;27;19,00;44;836,00
18/05/2003;24613;10781;19;68;12,50;51;637,50
05/10/2003;24614;10421;9;8;9,20;38;349,60
21/10/2003;24615;10763;8;32;12,00;26;312,00
29/12/2003;24616;10635;23;17;12,75;48;612,00
10/04/2003;24617;10264;16;40;32,80;20;656,00
25/08/2003;24618;10829;7;49;21,05;46;968,30
13/11/2003;24619;10216;6;57;19,00;8;152,00
22/03/2003;24620;10494;11;55;9,00;41;369,00
21/01/2003;24621;10281;19;62;18,00;35;630,00
18/01/2003;24622;10249;5;53;6,00;34;204,00
01/08/2003;24623;10794;23;1;14,00;16;224,00
14/12/2003;24624;10500;5;61;31,00;13;403,00
17/07/2003;24625;10297;5;12;46,00;42;1932,00
27/10/2003;24626;10349;24;10;49,30;7;345,10
13/04/2003;24627;10304;20;40;32,80;24;787,20
09/12/2003;24628;10789;15;10;49,30;21;1035,30
24/12/2003;24629;10218;26;68;12,50;34;425,00
18/09/2003;24630;10469;9;3;43,90;43;1887,70
16/03/2003;24631;10539;25;58;24,00;37;888,00
05/06/2003;24632;10551;21;59;55,00;27;1485,00
15/01/2003;24633;10786;4;9;25,89;40;1035,60
19/10/2003;24634;10451;20;9;25,89;11;284,79
06/01/2003;24635;10784;11;34;2,50;43;107,50
08/04/2003;24636;10487;16;11;15,00;47;705,00
12/04/2003;24637;10214;14;70;19,00;32;608,00
07/11/2003;24638;10717;12;19;30,00;45;1350,00
05/10/2003;24639;10592;3;61;31,00;25;775,00
09/01/2003;24640;10506;17;17;12,75;7;89,25
04/05/2003;24641;10080;12;51;14,00;45;630,00
26/01/2003;24642;10592;14;22;21,05;41;863,05
23/04/2003;24643;10789;13;74;24,00;40;960,00
04/12/2003;24644;10687;25;75;13,25;17;225,25
31/03/2003;24645;10468;9;58;24,00;12;288,00
28/11/2003;24646;10892;24;16;19,00;7;133,00
09/03/2003;24647;10750;12;73;49,30;3;147,90
24/10/2003;24648;10472;13;8;9,20;10;92,00
01/12/2003;24649;10356;11;31;21,05;5;105,25
21/08/2003;24650;10743;23;27;19,00;31;589,00
16/06/2003;24651;10906;7;35;38,00;40;1520,00
14/10/2003;24652;10130;8;75;13,25;34;450,50
18/05/2003;24653;10258;1;66;14,00;41;574,00
23/01/2003;24654;10663;12;6;15,50;10;155,00
24/01/2003;24655;10515;16;21;12,50;1;12,50
23/07/2003;24656;10449;12;62;18,00;16;288,00
07/08/2003;24657;10117;26;58;24,00;7;168,00
07/09/2003;24658;10890;6;40;32,80;41;1344,80
21/04/2003;24659;10674;12;58;24,00;38;912,00
04/10/2003;24660;10697;21;10;49,30;33;1626,90
05/01/2003;24661;10440;8;58;24,00;36;864,00
14/06/2003;24662;10961;13;59;55,00;24;1320,00
24/08/2003;24663;10589;16;41;9,20;38;349,60
27/01/2003;24664;10824;14;42;7,00;47;329,00
15/09/2003;24665;10696;19;36;17,45;7;122,15
04/01/2003;24666;10536;17;4;34,80;30;1044,00
30/09/2003;24667;10086;21;49;21,05;30;631,50
18/07/2003;24668;10912;1;44;53,00;6;318,00
13/03/2003;24669;10949;10;43;15,00;46;690,00
22/04/2003;24670;10483;19;35;38,00;30;1140,00
23/03/2003;24671;10380;24;52;24,00;41;984,00
06/04/2003;24672;10879;5;75;13,25;48;636,00
29/11/2003;24673;10754;20;11;15,00;51;765,00
17/05/2003;24674;10199;3;52;24,00;35;840,00
23/08/2003;24675;10088;13;29;43,90;31;1360,90
18/07/2003;24676;10435;23;6;15,50;29;449,50
24/08/2003;24677;10295;16;34;2,50;20;50,00
13/02/2003;24678;10194;17;7;15,50;50;775,00
25/10/2003;24679;10496;14;27;19,00;23;437,00
21/01/2003;24680;10283;18;47;7,00;5;35,00
04/12/2003;24681;10779;18;52;24,00;1;24,00
17/12/2003;24682;10913;6;12;46,00;42;1932,00
17/04/2003;24683;10078;14;11;15,00;7;105,00
11/09/2003;24684;10570;18;43;15,00;33;495,00
06/03/2003;24685;10071;25;13;19,00;41;779,00
24/02/2003;24686;10821;1;70;19,00;18;342,00
21/02/2003;24687;10253;18;33;18,00;5;90,00
25/04/2003;24688;10597;21;31;21,05;26;547,30
15/04/2003;24689;10589;24;62;18,00;12;216,00
02/02/2003;24690;10727;12;62;18,00;15;270,00
15/12/2003;24691;10408;14;45;12,50;44;550,00
17/03/2003;24692;10762;6;43;15,00;31;465,00
11/06/2003;24693;10443;11;45;12,50;42;525,00
12/04/2003;24694;10361;9;66;14,00;6;84,00
15/02/2003;24695;10164;12;35;38,00;46;1748,00
12/07/2003;24696;10773;2;10;49,30;11;542,30
25/03/2003;24697;10828;6;47;7,00;5;35,00
05/11/2003;24698;10206;2;69;9,50;16;152,00
05/06/2003;24699;10885;25;25;36,00;28;1008,00
17/12/2003;24700;10095;11;61;31,00;44;1364,00
05/02/2003;24701;10659;13;9;25,89;35;906,15
27/09/2003;24702;10572;10;15;123,79;50;6189,50
22/05/2003;24703;10450;24;17;12,75;14;178,50
14/07/2003;24704;10654;12;2;43,90;32;1404,80
28/09/2003;24705;10469;2;74;24,00;41;984,00
18/05/2003;24706;10930;24;20;14,00;35;490,00
14/02/2003;24707;10266;22;31;21,05;15;315,75
16/08/2003;24708;10793;24;44;53,00;25;1325,00
11/09/2003;24709;10544;23;18;21,05;39;820,95
22/02/2003;24710;10482;17;72;7,75;24;186,00
10/06/2003;24711;10533;26;13;19,00;12;228,00
17/02/2003;24712;10472;23;11;15,00;5;75,00
04/12/2003;24713;10315;9;9;25,89;49;1268,61
04/11/2003;24714;10996;23;56;30,00;11;330,00
29/05/2003;24715;10762;3;64;9,00;11;99,00
05/06/2003;24716;10722;14;29;43,90;33;1448,70
22/06/2003;24717;11000;22;3;43,90;49;2151,10
19/06/2003;24718;10880;26;27;19,00;15;285,00
13/10/2003;24719;10538;19;76;9,50;4;38,00
